name,speciality,hospital,city,timestamp
"dr. Anindita Suputri, Sp.JP",Sp. Jantung & Pembuluh Darah,RSU Syubbanul Wathon,"Pakis, Kabupaten Magelang",2025-05-23 15:08:37
"Dr. dr. Antonia Anna Lukito, Sp.JP (K)",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 15:08:37
dr. Antonio Anna Lukito Sp.JP (K) FIHA,Sp. Jantung & Pembuluh Darah,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-23 15:08:37
"dr. Aprivita Gayatri, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Sentosa Bekasi,"Bekasi Timur, Bekasi",2025-05-23 15:08:37
"dr. Ardianto Kusumajaya, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",2025-05-23 15:08:37
"dr. Arisya Agita, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",2025-05-23 15:08:37
"dr. Aron Husink, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Bintaro,"Pondok Aren, Tangerang Selatan",2025-05-23 15:08:37
dr. Arsetyo Andriono Sp.JP,Sp. Jantung & Pembuluh Darah,RS Abdi Waluyo,"Menteng, Jakarta Pusat",2025-05-23 15:08:37
"dr. Asmoko Resta Permana , Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:08:37
"dr. Aulia Sjawal, Sp.JP (K)",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Sriwijaya Palembang,"Ilir Barat I, Kota Palembang",2025-05-23 15:08:39
"dr. Ayuthia Putri Sedyawan, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals ASRI,"Pancoran, Jakarta Selatan",2025-05-23 15:08:39
"dr. Bagus Ari Pradnyana Dwi Sutanegara, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Denpasar,"Kuta, Kabupaten Badung",2025-05-23 15:08:39
"dr. Bambang Herwanto, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-23 15:08:39
"dr. Benny Mulyanto Setiadi, Sp.JP (K), FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Manado,"Wenang, Kota Manado",2025-05-23 15:08:39
"dr. Bona Dwiramajaya Hartoyo, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Cibubur,"Jatisampurna, Bekasi",2025-05-23 15:08:39
"Prof. DR. dr. Budhi Setianto Purwowiyoto , SpJP(K), FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:08:39
"dr. Budi Ario Tejo, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",2025-05-23 15:08:39
"dr. Budiyanto Nagawidjadja, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",2025-05-23 15:08:39
"dr. Dimas Rio Balti, Sp.JP., FIHA",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",2025-05-23 15:08:39
"dr. Djoko Maryono, Sp.JP, FIHA, FACC",Sp. Jantung & Pembuluh Darah,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",2025-05-23 15:08:41
"dr. Doni Friadi, Sp.JP (K), FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:08:41
"dr. Donny Yugo Hermanto, Sp.JP (K)",Sp. Jantung & Pembuluh Darah,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",2025-05-23 15:08:41
Dr Ng Jit Beng,Sp. Jantung & Pembuluh Darah,Gleneagles Penang,"Mampang Prapatan, Jakarta Selatan",2025-05-23 15:08:41
"Dr. Frits, Sp. JP",Sp. Jantung & Pembuluh Darah,RS Simulasi Halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 15:08:41
Dr. Goh Teck Hwa,Sp. Jantung & Pembuluh Darah,Loh Guan Lye,"Mampang Prapatan, Jakarta Selatan",2025-05-23 15:08:41
"Dr.dr. Pudjo Rahasto , Sp.JP (K), FIHA, FSCAI",Sp. Jantung & Pembuluh Darah,Mayapada Hospital Tangerang,"Tangerang, Tangerang",2025-05-23 15:08:41
"dr. Eddy Sunaryuniarto, Sp.JP (K), FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:08:41
"dr. Elfan Moeljono, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Jember,"Kaliwates, Kabupaten Jember",2025-05-23 15:08:41
"dr. Emanuel Oepangat, SpJP K",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 15:08:41
"dr. Emmanoel Oepangat, Sp.JP (K), FIHA, FAPSIC",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 15:08:43
"dr. Erdiansyah Zulyadaini, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Slawi,"Slawi, Tegal",2025-05-23 15:08:43
dr. Erlangga Diasmara Hargiyanto Sp.JP,Sp. Jantung & Pembuluh Darah,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-23 15:08:43
"dr. Erwin Surjana Setiawan, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Bekasi Timur,"Bekasi Timur, Bekasi",2025-05-23 15:08:43
"dr. Esti Hindariati, Sp.JP (K), FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-23 15:08:43
"dr. Evan Jim Gunawan , Sp.PD, SpJP(K) EP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:08:43
"dr. Farah Mutiara Sari Harmani, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Agora,"Cempaka Putih, Jakarta Pusat",2025-05-23 15:08:43
"dr. Fauzi Akira Nugraha , Sp.JP(K), FIHA","Sp. Jantung & Pembuluh Darah, Sp. Jantung (Kardiologi Intervensi)",Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:08:43
"dr. Fauzi Akira Nugraha, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:08:43
"dr. Felix Chikita Fredy, Sp.JP., FIHA",Sp. Jantung & Pembuluh Darah,RS Bina Husada,"Cibinong, Kabupaten Bogor",2025-05-23 15:08:43
"dr. Felix Fodianto, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 15:08:45
"dr. Fery Budiman Santoso, Sp.JP",Sp. Jantung & Pembuluh Darah,National Hospital,"Wiyung, Kota Surabaya",2025-05-23 15:08:45
"dr. Fonny Meiliana Tedjo, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",2025-05-23 15:08:45
"dr. Friens August Decroly Pardearan Sinaga, Sp. JP, FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-23 15:08:45
"Prof. Dr. dr. Ganesja Harimurti, Sp.JP (K)",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-23 15:08:45
"Prof. dr. Hamed Oemar, PhD., Sp.JP., FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:08:45
"dr. Hardja Priatna, Sp.JP (K)",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 15:08:45
"Prof. dr. Harris Hasan, Sp.PD, Sp.JP (K)",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Dhirga Surya Medan,"Medan Petisah, Kota Medan",2025-05-23 15:08:45
"dr. Hasjim Hasbullah, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Bekasi Sepanjang Jaya,"Rawalumbu, Bekasi",2025-05-23 15:08:45
"DR. dr. Hendro Darmawan, MSc, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,Mayapada Hospital Bogor,"Bogor Timur, Bogor",2025-05-23 15:08:45
dr. Hendyono Lim Sp.JP,Sp. Jantung & Pembuluh Darah,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 15:08:47
"dr. Hendyono Lim, Sp.JP., FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 15:08:47
"dr. Hengkie F. Lasanudin, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Pusat Pertamina,"Kebayoran Baru, Jakarta Selatan",2025-05-23 15:08:47
"dr. Hengkie Frankie Lasanudin, Sp.JP (K), FIHA",Sp. Jantung & Pembuluh Darah,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",2025-05-23 15:08:47
"dr. Heny Martin, Sp.JP (K), FIHA",Sp. Jantung & Pembuluh Darah,Persada Hospital,"Blimbing, Kota Malang",2025-05-23 15:08:47
"dr. Heny Martini, Sp.JP (K), FIHA",Sp. Jantung & Pembuluh Darah,Persada Hospital,"Blimbing, Kota Malang",2025-05-23 15:08:47
"dr. Herenda Medishita Herman Prasetya, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,Mayapada Hospital Tangerang,"Tangerang, Tangerang",2025-05-23 15:08:47
"dr. Hervin Ramadhani, Sp.JP (K), FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Lippo Cikarang,"Cikarang Selatan, Kabupaten Bekasi",2025-05-23 15:08:47
"dr. Himawan Wicaksono, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Lippo Cikarang,"Cikarang Selatan, Kabupaten Bekasi",2025-05-23 15:08:47
dr. I Gede Parama Gandi Semita Sp.JP.,Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",2025-05-23 15:08:47
"dr. I Gusti Agung Bagus Krisna Jayantika, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,BIMC Hospitals Nusa Dua,"Kuta Selatan, Kabupaten Badung",2025-05-23 15:08:49
"dr. I Made Junior Rina Artha, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Denpasar,"Kuta, Kabupaten Badung",2025-05-23 15:08:49
"dr. I Made Putra Swi Antara, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Denpasar,"Kuta, Kabupaten Badung",2025-05-23 15:08:49
"dr. I Made Sakta Suryaguna, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:08:49
"dr. I Wayan Aryadana, Sp.JP (K), FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Denpasar,"Kuta, Kabupaten Badung",2025-05-23 15:08:49
"dr. Ifan Citra, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",2025-05-23 15:08:49
dr. Ika K Dhanudibroto Sp.JP,Sp. Jantung & Pembuluh Darah,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",2025-05-23 15:08:49
"dr. Ika Komar Dhanudibroto, Sp.JP",Sp. Jantung & Pembuluh Darah,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",2025-05-23 15:08:49
"dr. Ika Krisnawati, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",2025-05-23 15:08:49
"dr. Ima Ansari Kusuma, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Jantung dan Pembuluh Darah Harapan Kita,"Palmerah, Jakarta Barat",2025-05-23 15:08:49
"dr. Iman Yulianto Suhartono, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Bekasi Timur,"Bekasi Timur, Bekasi",2025-05-23 15:08:52
"dr. Indah Sukmawati Prihatiningsih, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 15:08:52
"DR. dr. Indriwanto Sakidjan , Sp.JP(K) FIHA, PhD",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:08:52
"Dr. dr. Indriwanto Sakidjan Atmosudigdo, Sp.JP (K), FIHA, Ph.D",Sp. Jantung & Pembuluh Darah,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",2025-05-23 15:08:52
dr. Indy Mashfufah Sp.JP,Sp. Jantung & Pembuluh Darah,RS Urip Sumoharjo,"Way Halim, Kota Bandar Lampung",2025-05-23 15:08:52
"dr. Ingrid Maria Pardede, Sp.JP (K)",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 15:08:52
"dr. Ira Andaningsih, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 15:08:52
"dr. Irwan Gondosudijanto, Sp.JP., FIHA",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",2025-05-23 15:08:52
"dr. Isabella Lalenoh, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:08:52
"dr. Isman Firdaus, Sp.JP(K), FIHA, FAsCC, FAPSIC, FESC, FSCAI",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Bekasi Timur,"Bekasi Timur, Bekasi",2025-05-23 15:08:52
"dr. Iswanto Pratanu, Sp.JP (K), FIHA",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",2025-05-23 15:08:54
"dr. Ivan Satria Pratama, Sp.JP-FIHA",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",2025-05-23 15:08:54
"Dr. dr. Iwan Dakota, Sp.JP (K)",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 15:08:54
"dr. Jeffrey Wirianta, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:08:54
"dr. Joeristanti Soelistyaningroem, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Cibubur,"Jatisampurna, Bekasi",2025-05-23 15:08:54
"Dr. dr. Johanes Nugroho Eko Putranto, Sp.JP (K), FIHA, FAsCC",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",2025-05-23 15:08:54
"dr. Juniarti Hatta, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:08:54
"dr. Kurnia Mebrillianttari, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",2025-05-23 15:08:54
"dr. Kurniawan Iskandarsyah Irsan, Sp.JP (K), FIHA",Sp. Jantung & Pembuluh Darah,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",2025-05-23 15:08:54
dr Lena Agustini SPJP,Sp. Jantung & Pembuluh Darah,Kasih Ibu Hospital Denpasar,"Denpasar Barat, Kota Denpasar",2025-05-23 15:08:54
"dr. Leonardo Paskah Suciadi, Sp. JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-23 15:08:56
"dr. Levina Tri Ratana, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Gading Serpong,"Pagedangan, Kabupaten Tangerang",2025-05-23 15:08:56
"dr. M. Djamal A. Hasan, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Bekasi,"Bekasi Selatan, Bekasi",2025-05-23 15:08:56
"dr. Mardlatillah, Sp.JP., FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:08:56
"dr. Marisa Khairani Hazrina, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Bekasi Timur,"Bekasi Timur, Bekasi",2025-05-23 15:08:56
"dr. Marshell Luntungan, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Manado,"Wenang, Kota Manado",2025-05-23 15:08:56
"dr. Mei Lestari Harahap , Sp.JP(K), FIHA, FICA","Sp. Jantung & Pembuluh Darah, Sp. Jantung (Kardiologi Intervensi)",Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:08:56
"dr. Melisa Aziz, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 15:08:56
"dr. Michael Sebastian Kawilarang, Sp.JP., FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-23 15:08:56
"dr. Michael Tanaka, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 15:08:56
"dr. Mira Rahmawati, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Purwakarta,"Bungursari, Kabupaten Purwakarta",2025-05-23 15:08:58
"dr. Mochamad Hilal Nurdin, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Sentra Medika Cibinong,"Cibinong, Kabupaten Bogor",2025-05-23 15:08:58
"dr. Mochamad Yusuf, Sp.JP., PhD., FIHA., FESC",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-23 15:08:58
"dr. Mohammad Rizky Akbar, Sp.JP.,M.Kes",Sp. Jantung & Pembuluh Darah,Mayapada Hospital Bandung,"Bandung Kidul, Kota Bandung",2025-05-23 15:08:58
dr. Mohammad Yusuf Suseno Sp.JP,Sp. Jantung & Pembuluh Darah,RS Telogorejo,"Semarang Tengah, Kota Semarang",2025-05-23 15:08:58
dr. Mohammad Yusuf Suseno SP.JP,Sp. Jantung & Pembuluh Darah,RS Telogorejo,"Semarang Tengah, Kota Semarang",2025-05-23 15:08:58
"dr. Muhammad Barri Fahmi, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:08:58
"dr. Muhammad Ma'mun, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Bekasi,"Bekasi Selatan, Bekasi",2025-05-23 15:08:58
"dr. Muhammad Rifqi Djamal Hasan, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",2025-05-23 15:08:58
"dr. Muzakkir, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Makassar,"Ujung Pandang, Kota Makassar",2025-05-23 15:08:58
"dr. Nadia Mulyadi, Sp.JP",Sp. Jantung & Pembuluh Darah,Mayapada Hospital Kuningan,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:00
"dr. Nathania Marliani Kristanti, Sp. JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-23 15:09:00
"dr. Ni Luh Putu Dian Asriana Putri, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Mataram,"Mataram, Kota Mataram",2025-05-23 15:09:00
"dr. Nicolaus Novian Wahjoepramono, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Kelapa Dua,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 15:09:00
"dr. Noorsasiwi, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Depok,"Pancoran Mas, Depok",2025-05-23 15:09:00
"dr. Novita Setiawan Lim, Sp. JP",Sp. Jantung & Pembuluh Darah,Mayapada Hospital Bandung,"Bandung Kidul, Kota Bandung",2025-05-23 15:09:00
"dr. Olfi Lelya, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",2025-05-23 15:09:00
"dr. Olivia Handayani, Sp.JP",Sp. Jantung & Pembuluh Darah,Mayapada Hospital Kuningan,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:00
"dr. Omar Mokhtar Siregar, M.Ked (Cardio)., Sp.Jp-FIHA",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Grand Wisata,"Tambun Selatan, Kabupaten Bekasi",2025-05-23 15:09:00
"dr. Poppy Surwianti Roebiono, Sp.JP (K)., FIHA",Sp. Jantung & Pembuluh Darah,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",2025-05-23 15:09:00
"dr. Primasari Ragawanti, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,RS Bina Husada,"Cibinong, Kabupaten Bogor",2025-05-23 15:09:02
"dr. Priyo Sunarto, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",2025-05-23 15:09:02
"dr. Pudjo Rahasto, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,Mayapada Hospital Tangerang,"Tangerang, Tangerang",2025-05-23 15:09:02
"dr. Raden Bayu Gurmilang, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Purwakarta,"Bungursari, Kabupaten Purwakarta",2025-05-23 15:09:02
"dr. Raden Mohammad Budiarto, Sp.JP., FIHA., FICA",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Waru,"Waru, Kabupaten Sidoarjo",2025-05-23 15:09:02
"dr. Richardus Rukma Juslim, Sp.JP., FIHA",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Waru,"Waru, Kabupaten Sidoarjo",2025-05-23 15:09:02
"dr. Rizki Astria Farindani, Sp.JP",Sp. Jantung & Pembuluh Darah,RS Mitra Keluarga Pamulang,"Pamulang, Tangerang Selatan",2025-05-23 15:09:02
"dr. Rizki Astria Farindani, M. Ked (Cardio) ,Sp.JP, AIFO-K, FIHA, FAPSC",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:09:02
"dr. Romi Ermawan, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Mataram,"Mataram, Kota Mataram",2025-05-23 15:09:02
"dr. Rosmarini Hapsari, Sp.JP, FIHA",Sp. Jantung & Pembuluh Darah,Mayapada Hospital Tangerang,"Tangerang, Tangerang",2025-05-23 15:09:02
"dr. Roy Christian, Sp.JP",Sp. Jantung & Pembuluh Darah,Mayapada Hospital Tangerang,"Tangerang, Tangerang",2025-05-23 15:09:04
"Dr. dr. Rubiana Sukardi, Sp.A (K)","Sp. Anak, Sp. Jantung & Pembuluh Darah",Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 15:09:04
"dr. Saskia Dyah Handari, Sp.JP",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-23 15:09:04
"dr. Sidhi Laksono Purwowiyoto, Sp.JP (K), FIHA",Sp. Jantung & Pembuluh Darah,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 15:09:04
"dr. Sissy Kartini Aminda, Sp.JP",Sp. Jantung & Pembuluh Darah,Mayapada Hospital Kuningan,"Setiabudi, Jakarta Selatan",2025-05-23 15:09:04
"dr. Soegeng Njotoprajitno, SpJP(K),. FIHA",Sp. Jantung & Pembuluh Darah,Santosa Hospital Bandung Central,"Andir, Kota Bandung",2025-05-23 15:09:04
dr. Stephanie Salim Sp.JP,Sp. Jantung & Pembuluh Darah,RS Pondok Indah - Pondok Indah,"Kebayoran Lama, Jakarta Selatan",2025-05-23 15:09:04
