name,speciality,hospital,city,timestamp
"dr. Alexy Oktoman Djohansjah, Sp. OG (K) Onk",Sp. Kandungan & Kebidanan,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-22 16:39:13
"dr. Ali Mahmud, Sp.OG-KFER",Sp. Kandungan & Kebidanan,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-22 16:39:15
"dr. Aliefatien Asmanuwati, Sp.OG",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",2025-05-22 16:39:15
"dr. Amanda Rumondang, Sp.OG",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",2025-05-22 16:39:15
"dr. Anak Agung Bagus Indra Permadi, M.Biomed., Sp.OG",Sp. Kandungan & Kebidanan,BIMC Hospitals Nusa Dua,"Kuta Selatan, Kabupaten Badung",2025-05-22 16:39:15
"dr. Anak Agung Gede Adi Parathama, Sp.OG",Sp. Kandungan & Kebidanan,BIMC Hospitals Nusa Dua,"Kuta Selatan, Kabupaten Badung",2025-05-22 16:39:15
dr. Ananda Dewi Pratiwi Sp. OG,Sp. Kandungan & Kebidanan,RSIA Ananda Makassar,"Rappocini, Kota Makassar",2025-05-22 16:39:15
"dr. Andre Viscountie Saputra, Sp.OG, FMAS",Sp. Kandungan & Kebidanan,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",2025-05-22 16:39:15
Dr. Andry Sp.OG,Sp. Kandungan & Kebidanan,RS Pondok Indah - Bintaro Jaya,"Pondok Aren, Tangerang Selatan",2025-05-22 16:39:15
"dr. Anindia Vidya Desanti, SpOG SpOG",Sp. Kandungan & Kebidanan,RSIA Resti Mulya,"Cakung, Jakarta Timur",2025-05-22 16:39:15
"dr. Anna Theresia Reyna R., Sp OG M.Kes",Sp. Kandungan & Kebidanan,RS Santo Borromeus,"Coblong, Kota Bandung",2025-05-22 16:39:15
dr. Anna Widi Prianita Sp. OG,Sp. Kandungan & Kebidanan,Siloam Hospitals Semarang,"Semarang Selatan, Kota Semarang",2025-05-22 16:39:18
dr. Anna Widi Prianta SpOG,Sp. Kandungan & Kebidanan,Siloam Hospitals Semarang,"Semarang Selatan, Kota Semarang",2025-05-22 16:39:18
"dr. Annamaria Niken Ayu Saraswati, Sp.OG",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Tegal,"Tegal Barat, Kota Tegal",2025-05-22 16:39:18
"dr. Antonius Sri Widayanto, Sp.OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Yogyakarta,"Gondokusuman, Kota Yogyakarta",2025-05-22 16:39:18
"dr. Antony Atmadja, Sp.OG",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Bekasi,"Bekasi Selatan, Bekasi",2025-05-22 16:39:18
dr. Ardiansjah Dara Sjahruddin Sp OG,Sp. Kandungan & Kebidanan,MRCCC Siloam Hospitals Semanggi,"Setiabudi, Jakarta Selatan",2025-05-22 16:39:18
"dr. Ardiansjah Dara Sjahruddin, Sp.OG, M.Kes, FICS, FESICOG",Sp. Kandungan & Kebidanan,MRCCC Siloam Hospitals Semanggi,"Setiabudi, Jakarta Selatan",2025-05-22 16:39:18
"dr. Arief Budiono, Sp.OG",Sp. Kandungan & Kebidanan,RS Immanuel,"Bojongloa Kidul, Kota Bandung",2025-05-22 16:39:18
dr. Arief Tunjung Seto Sp. OG,Sp. Kandungan & Kebidanan,RSIA Soerya,"Taman, Kabupaten Sidoarjo",2025-05-22 16:39:18
"dr. Arif Tunjungseto, Sp.OG",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",2025-05-22 16:39:18
"dr. Arina Indriany, Sp.OG",Sp. Kandungan & Kebidanan,Mayapada Hospital Bogor,"Bogor Timur, Bogor",2025-05-22 16:39:20
dr. Arini Andriati Sp. OG,Sp. Kandungan & Kebidanan,RSIA Melati Husada,"Klojen, Kota Malang",2025-05-22 16:39:20
DR Ario Bimo Hanggono Sp. OG,Sp. Kandungan & Kebidanan,RS Muhammadiyah Taman Puring,"Kebayoran Baru, Jakarta Selatan",2025-05-22 16:39:20
"dr. Arman Djajakusli, Sp.OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Agora,"Cempaka Putih, Jakarta Pusat",2025-05-22 16:39:20
"Dr. dr. Aryani Aziz, Sp.OG-KFM, MARS",Sp. Kandungan & Kebidanan,Siloam Hospitals Sriwijaya Palembang,"Ilir Barat I, Kota Palembang",2025-05-22 16:39:20
"dr. Asdaria Tenriabeng Azis Taba, Sp.OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Sriwijaya Palembang,"Ilir Barat I, Kota Palembang",2025-05-22 16:39:20
dr. Aspari Novy A Sp.OG,Sp. Kandungan & Kebidanan,RS Restu Ibu Balikpapan,"Balikpapan Tengah, Kota Balikpapan",2025-05-22 16:39:20
dr. Aspian Noor A Sp.OG.,Sp. Kandungan & Kebidanan,RS Restu Ibu Balikpapan,"Balikpapan Tengah, Kota Balikpapan",2025-05-22 16:39:20
dr. Aspian Noor A. Sp.OG.,Sp. Kandungan & Kebidanan,RS Restu Ibu Balikpapan,"Balikpapan Tengah, Kota Balikpapan",2025-05-22 16:39:20
dr. Asplan Noor A Sp.OG.,Sp. Kandungan & Kebidanan,RS Harum Sisma Medika,"Makasar, Jakarta Timur",2025-05-22 16:39:20
"dr. Asril Moeis, Sp.OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-22 16:39:22
"dr. Astri Diah Anandita, Sp.OG-KFM",Sp. Kandungan & Kebidanan,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",2025-05-22 16:39:22
"dr. Astri Novianti, SpOG",Sp. Kandungan & Kebidanan,RS Permata Kuningan,"Kuningan, Kabupaten Kuningan",2025-05-22 16:39:22
dr. Aswin W Sastrowardoyo Sp.OG,Sp. Kandungan & Kebidanan,RS Puri Cinere,"Cinere, Depok",2025-05-22 16:39:22
Dr. Aswin Wisaksono Sastrowardoyo Sp OG,Sp. Kandungan & Kebidanan,RS Pondok Indah - Pondok Indah,"Kebayoran Lama, Jakarta Selatan",2025-05-22 16:39:22
dr Aswin Wisaksono Sastrowardoyo Sp. OG,Sp. Kandungan & Kebidanan,RS Pondok Indah - Pondok Indah,"Kebayoran Lama, Jakarta Selatan",2025-05-22 16:39:22
"dr. Atik Purwitaningrum , Sp.OG",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Cikarang,"Cikarang Utara, Kabupaten Bekasi",2025-05-22 16:39:22
"dr. Aulia Rahman Sp.OG, Msc",Sp. Kandungan & Kebidanan,Mayapada Hospital Surabaya,"Sawahan, Kota Surabaya",2025-05-22 16:39:22
dr. Ayu Wityasti W Sp. OG,Sp. Kandungan & Kebidanan,RSKIA Sadewa,"Kecamatan Depok, Kabupaten Sleman",2025-05-22 16:39:22
dr. Bambang Binalawan Sp.OG,Sp. Kandungan & Kebidanan,RS Harapan Bunda Jakarta,"Ciracas, Jakarta Timur",2025-05-22 16:39:22
"Dr. dr. Bambang Dwipoyono, Sp.OG",Sp. Kandungan & Kebidanan,MRCCC Siloam Hospitals Semanggi,"Setiabudi, Jakarta Selatan",2025-05-22 16:39:24
Dr. Bambang Priyambodo Sp. OG,Sp. Kandungan & Kebidanan,RS Ken Saras,"Bergas, Kabupaten Semarang",2025-05-22 16:39:24
Bayu Indrayana Sp.OG,Sp. Kandungan & Kebidanan,RS Santo Yusup,"Cibeunying Kidul, Kota Bandung",2025-05-22 16:39:24
"dr. Benediktus Arifin, Sp.OG (K), MD, MPH, FICS",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",2025-05-22 16:39:24
dr. Benny Johan Marpaung Sp. OG,Sp. Kandungan & Kebidanan,Prime Care Clinic Panglima Polim,"Kebayoran Baru, Jakarta Selatan",2025-05-22 16:39:24
"dr. Birama Robby Indraprasta, Sp.OG",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",2025-05-22 16:39:24
"dr. Bismarck Joel Laihad, Sp.OG (K)",Sp. Kandungan & Kebidanan,Siloam Hospitals Manado,"Wenang, Kota Manado",2025-05-22 16:39:24
dr. Boy Abidin Sp.OG (K),Sp. Kandungan & Kebidanan,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",2025-05-22 16:39:24
"dr. Boy Abidin, Sp.OG (K)",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",2025-05-22 16:39:24
Dr. Bramundito Sp OG,Sp. Kandungan & Kebidanan,RS Pondok Indah - Pondok Indah,"Kebayoran Lama, Jakarta Selatan",2025-05-22 16:39:24
dr. Budi Mulyana Sp OG,Sp. Kandungan & Kebidanan,RSIA Budhi Mulia,"Marpoyan Damai, Kota Pekanbaru",2025-05-22 16:39:26
dr. Budi Mulyana Sp OG,Sp. Kandungan & Kebidanan,RSIA Budhi Mulia,"Marpoyan Damai, Kota Pekanbaru",2025-05-22 16:39:26
dr. Budi Nuryama Sp.OG,Sp. Kandungan & Kebidanan,RSIA Budhi Mulia,"Marpoyan Damai, Kota Pekanbaru",2025-05-22 16:39:26
dr. Budi Sp.Og,Sp. Kandungan & Kebidanan,Klinik Telagasari,"Talagasari, Kabupaten Karawang",2025-05-22 16:39:26
dr. Budiyanto Abdul R. Sp. OG,Sp. Kandungan & Kebidanan,RS Lira Medika,"Karawang Timur, Kabupaten Karawang",2025-05-22 16:39:26
"dr. Budyantoro Dwi Atmono, Sp.OG (K)",Sp. Kandungan & Kebidanan,Siloam Hospitals Jember,"Kaliwates, Kabupaten Jember",2025-05-22 16:39:26
"dr. C. Herawati Sri Ratna Dewi, Sp.OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-22 16:39:26
"dr. Chandra Mahyuddin, Sp.OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Sriwijaya Palembang,"Ilir Barat I, Kota Palembang",2025-05-22 16:39:26
"dr. Choery Novitasari, Sp.OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Lippo Cikarang,"Cikarang Selatan, Kabupaten Bekasi",2025-05-22 16:39:26
"dr. Chrisdiono Meinardhy Achadiat, Sp.OG",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Bekasi Timur,"Bekasi Timur, Bekasi",2025-05-22 16:39:26
"dr. Christian Sastra, Sp.OG",Sp. Kandungan & Kebidanan,RS Bina Husada,"Cibinong, Kabupaten Bogor",2025-05-22 16:39:28
"dr. Christin Wigin Hia, Sp.OG., M.Kes",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Gading Serpong,"Pagedangan, Kabupaten Tangerang",2025-05-22 16:39:28
"dr. Citra Dewi, Sp.OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Agora,"Cempaka Putih, Jakarta Pusat",2025-05-22 16:39:28
DR JAYANTHI KAREN A/P SOKALINGAM,Sp. Kandungan & Kebidanan,Island Hospital Penang,"Mampang Prapatan, Jakarta Selatan",2025-05-22 16:39:28
"dr. Dachrial Daud, Sp.OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-22 16:39:28
"dr. Dahlia, Sp.OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Mataram,"Mataram, Kota Mataram",2025-05-22 16:39:28
"dr. Damayanti Eka Fransiska Malau, Sp.OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Jambi,"Jambi Selatan, Kota Jambi",2025-05-22 16:39:28
dr. Danny Wiguna Sp.OG,Sp. Kandungan & Kebidanan,Siloam Hospitals Yogyakarta,"Gondokusuman, Kota Yogyakarta",2025-05-22 16:39:28
"dr. Danu Lestariyanto, Sp.OG",Sp. Kandungan & Kebidanan,RSU Syubbanul Wathon,"Pakis, Kabupaten Magelang",2025-05-22 16:39:28
"dr. Data Angkasa, Sp.OG",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Bekasi Timur,"Bekasi Timur, Bekasi",2025-05-22 16:39:28
"dr. Daud Kristianto, Sp.OG",Sp. Kandungan & Kebidanan,Mayapada Hospital Bogor,"Bogor Timur, Bogor",2025-05-22 16:39:30
dr. Desty Putri Kristianingesti Sp.OG,Sp. Kandungan & Kebidanan,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",2025-05-22 16:39:30
dr. Devi Resnia Vistari Sp.og,Sp. Kandungan & Kebidanan,RSIA Selasih Medika,"Bekasi Barat, Bekasi",2025-05-22 16:39:30
dr. Dewa Nyoman Nurharta SpOG,Sp. Kandungan & Kebidanan,RSU Dharma Kerti,"Tabanan, Kabupaten Tabanan",2025-05-22 16:39:30
dr. Dewanto O.K Sp.OG,Sp. Kandungan & Kebidanan,RSIA Permata Hati Kudus,"Kota Kudus, Kabupaten Kudus",2025-05-22 16:39:30
dr. Dewi Angg Rembulan Sp OG,Sp. Kandungan & Kebidanan,RS Mitra Keluarga Bekasi,"Bekasi Selatan, Bekasi",2025-05-22 16:39:30
"dr. Dewi Hana Kesumawati, Sp.OG",Sp. Kandungan & Kebidanan,Mayapada Hospital Kuningan,"Setiabudi, Jakarta Selatan",2025-05-22 16:39:30
dr. Dewi Kooskuniawati Sp.OG,Sp. Kandungan & Kebidanan,RSU Hasanah Graha Afiah,"Sukmajaya, Depok",2025-05-22 16:39:30
dr. Dewi Setyawati Sp.OG,Sp. Kandungan & Kebidanan,RS Indriati Boyolali,"Mojosongo, Kabupaten Boyolali",2025-05-22 16:39:30
dr Dian Ambarwati Sp. OG,Sp. Kandungan & Kebidanan,RS Islam Bogor,"Tanah Sareal, Bogor",2025-05-22 16:39:30
"dr. Dian Burhansah , Sp.OG",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Bekasi Timur,"Bekasi Timur, Bekasi",2025-05-22 16:39:32
"dr. Diana Mauria Ratna Asih, Sp.OG",Sp. Kandungan & Kebidanan,Mayapada Hospital Kuningan,"Setiabudi, Jakarta Selatan",2025-05-22 16:39:32
"dr. Diana Suyono, Sp.OG",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",2025-05-22 16:39:32
dr Dimas Radityo Yohakim Sp.OG,Sp. Kandungan & Kebidanan,RS Jakarta,"Setiabudi, Jakarta Selatan",2025-05-22 16:39:32
dr. Dintardi Nuraeni Sp. OG,Sp. Kandungan & Kebidanan,Mitrasana Kelapa Gading,"Kelapa Gading, Jakarta Utara",2025-05-22 16:39:32
dr. Djoko Moeljono Sp.OG,Sp. Kandungan & Kebidanan,RS dr. OEN Kandang Sapi Solo,"Jebres, Kota Surakarta",2025-05-22 16:39:32
dr. Djoko Moeljono Sp.OG,Sp. Kandungan & Kebidanan,RS dr. OEN Kandang Sapi Solo,"Jebres, Kota Surakarta",2025-05-22 16:39:32
"dr. Donny Gunawan, Sp.OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-22 16:39:32
"dr. Donny Gunawan, Sp.OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-22 16:39:32
Dr Elise Sp.OG,Sp. Kandungan & Kebidanan,RS Santo Borromeus,"Coblong, Kota Bandung",2025-05-22 16:39:32
Dr Paul Ng Hock Oon,Sp. Kandungan & Kebidanan,Pantai Hospital Kuala Lumpur,"Mampang Prapatan, Jakarta Selatan",2025-05-22 16:39:35
"Dr. Angela Vitria, Sp.Og",Sp. Kandungan & Kebidanan,RSKIA Eka Grand Family,"Penjaringan, Jakarta Utara",2025-05-22 16:39:35
"Dr. Chandra Thaytty, Sp.OG",Sp. Kandungan & Kebidanan,RS Katolik St. Vincentius a Paulo (RKZ),"Wonokromo, Kota Surabaya",2025-05-22 16:39:35
Dr. Sim Seng Keat,Sp. Kandungan & Kebidanan,Island Hospital Penang,"Mampang Prapatan, Jakarta Selatan",2025-05-22 16:39:35
"dr. Dwi Ajeng Rembulan, Sp.OG",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Bekasi,"Bekasi Selatan, Bekasi",2025-05-22 16:39:35
"dr. Dwi Meinindah, Sp.OG",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",2025-05-22 16:39:35
"dr. Dwi Santi, Sp.OG",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Bekasi,"Bekasi Selatan, Bekasi",2025-05-22 16:39:35
"dr. Dwi Silvia Indrasari, Sp.OG (K)",Sp. Kandungan & Kebidanan,Siloam Hospitals Sriwijaya Palembang,"Ilir Barat I, Kota Palembang",2025-05-22 16:39:35
"dr. Dwiarti Soebarkat, Sp.OG",Sp. Kandungan & Kebidanan,RS Budi Kemuliaan,"Gambir, Jakarta Pusat",2025-05-22 16:39:35
"dr. Dyana Safitri Velies, Sp.OG (K), M.Kes",Sp. Kandungan & Kebidanan,Siloam Hospitals Kelapa Dua,"Kelapa Dua, Kabupaten Tangerang",2025-05-22 16:39:35
dr. ERICH CHANDRA SINIAPAR Sp.OG,Sp. Kandungan & Kebidanan,Pramita Laboratory Clinic Toha,"Regol, Kota Bandung",2025-05-22 16:39:37
dr. Eduardus Raditya Kusuma Putra Sp.OG,Sp. Kandungan & Kebidanan,Siloam Hospitals Yogyakarta,"Gondokusuman, Kota Yogyakarta",2025-05-22 16:39:37
"dr. Edwin Budipramana, Sp.OG",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",2025-05-22 16:39:37
"dr. Elizabet Catherine Jusuf, Sp.OG, M.Kes",Sp. Kandungan & Kebidanan,Siloam Hospitals Makassar,"Ujung Pandang, Kota Makassar",2025-05-22 16:39:37
dr. Elsa Fury Sp.OG,Sp. Kandungan & Kebidanan,Alia Hospital Depok,"Pancoran Mas, Depok",2025-05-22 16:39:37
dr Elsa Fury Sp. OG,Sp. Kandungan & Kebidanan,Alia Hospital Depok,"Pancoran Mas, Depok",2025-05-22 16:39:37
"dr. Elsina Krisnawati Pietersz, Sp.OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Bogor,"Bogor Tengah, Bogor",2025-05-22 16:39:37
dr. Erda Ayu Sp.OG,Sp. Kandungan & Kebidanan,RS Permata Keluarga Karawang,"Telukjambe Timur, Kabupaten Karawang",2025-05-22 16:39:37
Dr. Erda Ayu Umami Sp. OG,Sp. Kandungan & Kebidanan,RS Permata Keluarga Karawang,"Telukjambe Timur, Kabupaten Karawang",2025-05-22 16:39:37
Dr. Erda Ayu Umami Sp. OG,Sp. Kandungan & Kebidanan,RS Permata Keluarga Karawang,"Telukjambe Timur, Kabupaten Karawang",2025-05-22 16:39:37
"dr Erda Ayu Umami, Sp.OG Dr",Sp. Kandungan & Kebidanan,RS Permata Keluarga Karawang,"Telukjambe Timur, Kabupaten Karawang",2025-05-22 16:39:39
"dr. Erik Dwikurnia Saiman, Sp.OG",Sp. Kandungan & Kebidanan,RS Immanuel,"Bojongloa Kidul, Kota Bandung",2025-05-22 16:39:39
"dr. Erik Dwikurnia Saiman, Sp.OG (Khusus Praktek Sore)",Sp. Kandungan & Kebidanan,RS Immanuel,"Bojongloa Kidul, Kota Bandung",2025-05-22 16:39:39
"dr. Ernawati Widodo, Sp.OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-22 16:39:39
"dr. Erni, Sp.OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Dhirga Surya Medan,"Medan Petisah, Kota Medan",2025-05-22 16:39:39
"Prof. Dr. dr. Erry Gumilar Dachlan, Sp.OG-KFM",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",2025-05-22 16:39:39
"dr. Eston Aryawan Hadibrata, Sp.OG",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",2025-05-22 16:39:39
dr. Estya Dewi Widyasari Sp.OG,Sp. Kandungan & Kebidanan,Siloam Hospitals Yogyakarta,"Gondokusuman, Kota Yogyakarta",2025-05-22 16:39:39
"dr. Eunike Widiakasih Zega, Sp.OG., M. Ked",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Delta Mas,"Cikarang Pusat, Kabupaten Bekasi",2025-05-22 16:39:39
dr. Evelyn Indradiaja Tunardy Sp.OG.,Sp. Kandungan & Kebidanan,RS Mitra Keluarga Cikarang,"Cikarang Utara, Kabupaten Bekasi",2025-05-22 16:39:39
"dr. Evelyn Indradjaja Tunardy, Sp.OG",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Cikarang,"Cikarang Utara, Kabupaten Bekasi",2025-05-22 16:39:41
"Dr. F. C. Christofani Ekapatria, Sp.OG-KFER",Sp. Kandungan & Kebidanan,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-22 16:39:41
"dr. Fabrien Hein Willem Lumentut, Sp.OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Sentosa Bekasi,"Bekasi Timur, Bekasi",2025-05-22 16:39:41
"dr. Fadil Hidayat, Sp.OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Mampang,"Pancoran, Jakarta Selatan",2025-05-22 16:39:41
dr. Fajar Fadilah Isbandi Sp.OG,Sp. Kandungan & Kebidanan,RS. Hamori,"Pagaden, Kabupaten Subang",2025-05-22 16:39:41
"dr. Fara Vitantri, Sp.OG (K) Onk",Sp. Kandungan & Kebidanan,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",2025-05-22 16:39:41
"dr. Farchan Djoened, Sp.OG",Sp. Kandungan & Kebidanan,Mayapada Hospital Bogor,"Bogor Timur, Bogor",2025-05-22 16:39:41
"dr. Febri Rahadian, Sp.OG., M.Kes",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Pratama Jatiasih,"Jatiasih, Bekasi",2025-05-22 16:39:41
"dr. Ferdhy Suryadi Suwandinata, Sp. OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-22 16:39:41
"dr. Fery Wijaya, Sp.OG-KFER",Sp. Kandungan & Kebidanan,Siloam Hospitals Makassar,"Ujung Pandang, Kota Makassar",2025-05-22 16:39:41
"dr. Fifiana Dewi P ., Sp.OG",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Tegal,"Tegal Barat, Kota Tegal",2025-05-22 16:39:43
"dr. Fitriarto Mahardika Wardhana, Sp.OG",Sp. Kandungan & Kebidanan,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",2025-05-22 16:39:43
dr. Fredy Lisnan Sp.OG,Sp. Kandungan & Kebidanan,Mandaya Hospital Karawang,"Telukjambe Timur, Kabupaten Karawang",2025-05-22 16:39:43
"dr. Fredy Yumingto, Sp.OG",Sp. Kandungan & Kebidanan,RSIA Lombok Dua Dua Jl. Flores,"Wonokromo, Kota Surabaya",2025-05-22 16:39:43
"dr. GREGORIUS AGUNG H, Sp.OG, MH",Sp. Kandungan & Kebidanan,Pramita Laboratory Clinic Jemur Andayani,"Wonocolo, Kota Surabaya",2025-05-22 16:39:43
"dr. GREGORIUS AGUNG H, Sp.OG, MH",Sp. Kandungan & Kebidanan,Pramita Laboratory Clinic Jemur Andayani,"Wonocolo, Kota Surabaya",2025-05-22 16:39:43
dr. Gde Ananta Karna Sp.OG,Sp. Kandungan & Kebidanan,RS Mitra Medika Pontianak,"Pontianak Kota, Kota Pontianak",2025-05-22 16:39:43
dr. Gde Ananta Karna Sp. OG,Sp. Kandungan & Kebidanan,RS Anugerah Bunda Khatulistiwa,"Pontianak Tenggara, Kota Pontianak",2025-05-22 16:39:43
"dr. Gde Ananta Karna,SpOG",Sp. Kandungan & Kebidanan,RS Anugerah Bunda Khatulistiwa,"Pontianak Tenggara, Kota Pontianak",2025-05-22 16:39:43
"dr. Gede Made Punarbawa, Sp.OG",Sp. Kandungan & Kebidanan,Siloam Hospitals Mataram,"Mataram, Kota Mataram",2025-05-22 16:39:43
