name,speciality,hospital,city,timestamp
dr. Bustanul Ardianto Sp.THT-KL,Sp. THT,RSU Syubbanul Wathon,"Pakis, Kabupaten Magelang",2025-05-23 11:32:13
"dr. Cherie Rahaju Hutama, Sp.THT-KL",Sp. THT,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",2025-05-23 11:32:13
dr. Christian Harry Suswidianto Sp. THT,Sp. THT,Siloam Hospitals Lippo Cikarang,"Cikarang Selatan, Kabupaten Bekasi",2025-05-23 11:32:13
"dr. Christopher Warouw, Sp. THT-KL",Sp. THT,Siloam Hospitals Bekasi Timur,"Bekasi Timur, Bekasi",2025-05-23 11:32:13
"dr. Dadang Chandra, Sp.THT-KL",Sp. THT,Mayapada Hospital Bogor,"Bogor Timur, Bogor",2025-05-23 11:32:13
"dr. Daniel Widjaja, Sp.THT-KL",Sp. THT,RS Mitra Keluarga Gading Serpong,"Pagedangan, Kabupaten Tangerang",2025-05-23 11:32:13
"dr. Deasi Anggaini, Sp. THT",Sp. THT,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",2025-05-23 11:32:13
"dr. Deasi Anggraeni, Sp.THT-KL (K)",Sp. THT,RS Mitra Keluarga Depok,"Pancoran Mas, Depok",2025-05-23 11:32:13
"dr. Deksa Muhammad Nurfitrian Widiastu, Sp.THT-KL",Sp. THT,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",2025-05-23 11:32:13
"dr. Dendyanto Hamdali, Sp.THT-KL",Sp. THT,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-23 11:32:15
"dr. Denny P. Machmud, Sp.THT",Sp. THT,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 11:32:15
Dr. Deong Kee Kong (Jonathan),Sp. THT,Penang Adventist Hospital,"Mampang Prapatan, Jakarta Selatan",2025-05-23 11:32:15
dr. Dessy Ekayusnita Sp.THT-KL,Sp. THT,Siloam Hospitals Mampang,"Pancoran, Jakarta Selatan",2025-05-23 11:32:15
"dr. Dhini Vien Arista, Sp.THT-KL",Sp. THT,Siloam Hospitals Bogor,"Bogor Tengah, Bogor",2025-05-23 11:32:15
Dr. Dicky Nursyafri Sp. THT,Sp. THT,RS Permata Bekasi,"Mustika Jaya, Bekasi",2025-05-23 11:32:15
"dr. Dimas Adi Patria , Sp.THT-BKL",Sp. THT,RS Mitra Keluarga Gading Serpong,"Pagedangan, Kabupaten Tangerang",2025-05-23 11:32:15
"dr. Djuanri Thioritz, Sp.THT-KL",Sp. THT,Siloam Hospitals Makassar,"Ujung Pandang, Kota Makassar",2025-05-23 11:32:15
"dr. Donald Marpaung, Sp.THT-KL",Sp. THT,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",2025-05-23 11:32:15
Dr Jonathan Deong Kee Kong,Sp. THT,Penang Adventist Hospital,"Mampang Prapatan, Jakarta Selatan",2025-05-23 11:32:15
"dr. Dyah Ayu Kartika Dewanti, Sp.THT-KL., M.Sc",Sp. THT,Siloam Hospitals Yogyakarta,"Gondokusuman, Kota Yogyakarta",2025-05-23 11:32:17
dr. Dyah Indrasworo Sp.THT,Sp. THT,RS Panti Nirmala,"Kedungkandang, Kota Malang",2025-05-23 11:32:17
"dr. Edward Limantara, Sp.THT",Sp. THT,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",2025-05-23 11:32:17
dr. Edward Syah Putra Sembiring Sp. THT-KL,Sp. THT,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",2025-05-23 11:32:17
"dr. Eka Dian Safitri, Sp.THT-KL",Sp. THT,Siloam Hospitals ASRI,"Pancoran, Jakarta Selatan",2025-05-23 11:32:17
"dr. Eko Teguh Prianto, Sp.THT-KL",Sp. THT,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 11:32:17
Dr. Ervin Amouzegar Sp. THT,Sp. THT,RS Islam Jakarta Sukapura,"Cilincing, Jakarta Utara",2025-05-23 11:32:17
"dr. Ervin Yamani Amouzegar, Sp.THTBKL,Subsp.Onk(K)",Sp. THT,RSK THT - Bedah Proklamasi,"Menteng, Jakarta Pusat",2025-05-23 11:32:17
Dr. Eva Miranda Fitri Sp. THT,Sp. THT,RS Awal Bros Batam,"Lubuk Baja, Kota Batam",2025-05-23 11:32:17
dr. Eveline Sabrina Ranti Sp THT,Sp. THT,RS Mulia Pajajaran,"Bogor Utara, Bogor",2025-05-23 11:32:17
"dr. Fachri Hadjat, Sp.THT-KL (K)",Sp. THT,Siloam Hospitals ASRI,"Pancoran, Jakarta Selatan",2025-05-23 11:32:19
"dr. Fahmi Novel, Sp.THT-KL",Sp. THT,RS Mitra Keluarga Tegal,"Tegal Barat, Kota Tegal",2025-05-23 11:32:19
"dr. Fahmi Zaglulsyah, Sp.THT-KL",Sp. THT,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",2025-05-23 11:32:19
Dr. Farid Wajdi Sp. THT,Sp. THT,RS Jasa Kartini,"Tawang, Kota Tasikmalaya",2025-05-23 11:32:19
"dr. Farryanto Kusulistyo, SpTHT-KL",Sp. THT,RS Mitra Keluarga Pamulang,"Pamulang, Tangerang Selatan",2025-05-23 11:32:19
"dr. Ferdinand, Sp.THT-KL",Sp. THT,RS Mitra Keluarga Gading Serpong,"Pagedangan, Kabupaten Tangerang",2025-05-23 11:32:19
"dr. Ferdy Azman, Sp.THT-KL",Sp. THT,Siloam Hospitals Bekasi Sepanjang Jaya,"Rawalumbu, Bekasi",2025-05-23 11:32:19
"dr. Feri Danil , Sp.THT",Sp. THT,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",2025-05-23 11:32:19
Dr. Ferryan Sofyan Sp. THT BKL,Sp. THT,RSIA Stella Maris,"Medan Maimun, Kota Medan",2025-05-23 11:32:19
dr. Fransiskus Harf Poluan SpTHT-KL,Sp. THT,Siloam Hospitals Mampang,"Pancoran, Jakarta Selatan",2025-05-23 11:32:19
"dr. Fransiskus Harf Poluan, Sp.THT-KL",Sp. THT,Mayapada Hospital Kuningan,"Setiabudi, Jakarta Selatan",2025-05-23 11:32:22
"dr. Gerry Raymond Joviolo, Sp.THT-KL",Sp. THT,Siloam Hospitals Palangka Raya,"Pahandut, Kota Palangka Raya",2025-05-23 11:32:22
"dr. Goesti Yudistira, Sp.THT-KL",Sp. THT,Mayapada Hospital Bandung,"Bandung Kidul, Kota Bandung",2025-05-23 11:32:22
"dr. Gunawan Effendi, Sp.THT-KL",Sp. THT,RS Mitra Keluarga Bekasi Timur,"Bekasi Timur, Bekasi",2025-05-23 11:32:22
dr. H. Yuswardi Affandi Sp. THT,Sp. THT,RS Dewi Sri,"Karawang Barat, Kabupaten Karawang",2025-05-23 11:32:22
"dr. Hamida Hayati Faisal, Sp.THT-KL",Sp. THT,Siloam Hospitals ASRI,"Pancoran, Jakarta Selatan",2025-05-23 11:32:22
"dr. Handoko Nugroho Yossarsongko, Sp.THT-KL",Sp. THT,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",2025-05-23 11:32:22
Prof. dr. Helmi Sp.THT (K),Sp. THT,RS Khusus Bedah SS Medika,"Senen, Jakarta Pusat",2025-05-23 11:32:22
"dr. Hengki Wijaya Harto, Sp.THT-KL",Sp. THT,Siloam Hospitals Jember,"Kaliwates, Kabupaten Jember",2025-05-23 11:32:22
"dr. Heribertus Diwyacitra Aribawa, Sp.THT-BKL",Sp. THT,RS Azra,"Bogor Utara, Bogor",2025-05-23 11:32:22
"dr. Herly Permadi Agoeng, Sp.THT-KL",Sp. THT,RS Bina Husada,"Cibinong, Kabupaten Bogor",2025-05-23 11:32:24
"dr. Hermawan Surya Dharma, Sp.THT-KL",Sp. THT,Siloam Hospitals Yogyakarta,"Gondokusuman, Kota Yogyakarta",2025-05-23 11:32:24
"dr. Heru Agus Santoso, Sp.THT-KL",Sp. THT,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-23 11:32:24
"dr. Hiro Salomo Mangape, Sp.THT-KL (KHUSUS PRAKTEK SORE",Sp. THT,RS Immanuel,"Bojongloa Kidul, Kota Bandung",2025-05-23 11:32:24
"dr. I Gede Endha Narendra, Sp.THT-KL",Sp. THT,Siloam Hospitals Denpasar,"Kuta, Kabupaten Badung",2025-05-23 11:32:24
dr. I Gusti Ayu Trisna Dewi Sp.THT,Sp. THT,Kasih Ibu Hospital Saba,"Blahbatuh, Kabupaten Gianyar",2025-05-23 11:32:24
"dr. I Wayan Lolik Lesmana, Sp.THT-KL, M.Biomed",Sp. THT,Siloam Hospitals Denpasar,"Kuta, Kabupaten Badung",2025-05-23 11:32:24
"dr. Ida Bagus Surya Putra Manuaba, Sp.THT-KL",Sp. THT,BIMC Hospitals Nusa Dua,"Kuta Selatan, Kabupaten Badung",2025-05-23 11:32:24
dr. Igler Togar Hubarat Sp.THT,Sp. THT,RS Santo Borromeus,"Coblong, Kota Bandung",2025-05-23 11:32:24
dr. Iman Pradana Maryadi Sp.THT-KL,Sp. THT,RS Khusus THT Ciranjang,"Kebayoran Baru, Jakarta Selatan",2025-05-23 11:32:24
dr. Indah Saraswati Sp. THT,Sp. THT,RS Simulasi Halodoc,"Setiabudi, Jakarta Selatan",2025-05-23 11:32:26
"dr. Indah Saraswati, Sp.THT-KL",Sp. THT,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 11:32:26
"dr. Indri Adriztina, M.Ked., Sp.THT-KL",Sp. THT,Siloam Hospitals Dhirga Surya Medan,"Medan Petisah, Kota Medan",2025-05-23 11:32:26
dr. Ines Camilla Putri Sp THT BKL,Sp. THT,RS Syarif Hidayatullah,"Ciputat Timur, Tangerang Selatan",2025-05-23 11:32:26
"dr. Inez Aulia Rakhmawulan,SpTHT-BKL",Sp. THT,Mandaya Hospital Karawang,"Telukjambe Timur, Kabupaten Karawang",2025-05-23 11:32:26
"dr. Irwan Kristyono, Sp.THT-KL (K), FICS",Sp. THT,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",2025-05-23 11:32:26
dr. Ivana Supit Sp.THT,Sp. THT,Tzu Chi Hospital,"Penjaringan, Jakarta Utara",2025-05-23 11:32:26
"dr. Jemmy K, Sp. THT-KL",Sp. THT,Mayapada Hospital Surabaya,"Sawahan, Kota Surabaya",2025-05-23 11:32:26
"dr. Jemmy Kurniawan, Sp.THT-KL",Sp. THT,Mayapada Hospital Surabaya,"Sawahan, Kota Surabaya",2025-05-23 11:32:26
"dr. Jessica Fedriani, Sp.THT-KL",Sp. THT,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",2025-05-23 11:32:26
dr. Jodi Setiawan Sp.THT-KL,Sp. THT,RS Sentra Medika Cibinong,"Cibinong, Kabupaten Bogor",2025-05-23 11:32:29
dr. Johan J. Bernardus Sp THT,Sp. THT,RS Mitra Keluarga Depok,"Pancoran Mas, Depok",2025-05-23 11:32:29
"dr. Johan Johannes Bernardus, Sp.THT",Sp. THT,RS Mitra Keluarga Depok,"Pancoran Mas, Depok",2025-05-23 11:32:29
dr. Kartika Maharani Sp.THT-BKL,Sp. THT,RSK THT - Bedah Proklamasi,"Menteng, Jakarta Pusat",2025-05-23 11:32:29
"dr. Khoirul Anam, Sp.THT-KL",Sp. THT,Mayapada Hospital Kuningan,"Setiabudi, Jakarta Selatan",2025-05-23 11:32:29
"dr. Kholid Yusuf, Sp.THT-KL",Sp. THT,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",2025-05-23 11:32:29
"dr. Kosasih Yusuf, Sp.THT",Sp. THT,RS Mitra Keluarga Bekasi,"Bekasi Selatan, Bekasi",2025-05-23 11:32:29
"dr. Kristiawan Abri Roosadi, Sp.THT",Sp. THT,RS Mitra Keluarga Cikarang,"Cikarang Utara, Kabupaten Bekasi",2025-05-23 11:32:29
"dr. Kusmoro Yudho, Sp.THT-KL",Sp. THT,Mayapada Hospital Tangerang,"Tangerang, Tangerang",2025-05-23 11:32:29
dr. Laksmi Kusuma Wardhani Sp.THT-KL.,Sp. THT,RS Mitra Keluarga Waru,"Waru, Kabupaten Sidoarjo",2025-05-23 11:32:29
"dr. Leny Megahwati, Sp.THT",Sp. THT,RS Mitra Keluarga Waru,"Waru, Kabupaten Sidoarjo",2025-05-23 11:32:35
"dr. Luh Putu Lusy Indrawati, Sp.THT-KL (K)",Sp. THT,Siloam Hospitals Yogyakarta,"Gondokusuman, Kota Yogyakarta",2025-05-23 11:32:35
dr. Lusiana Herawati Yammin Sp. THT,Sp. THT,Siloam Hospitals Jambi,"Jambi Selatan, Kota Jambi",2025-05-23 11:32:35
"dr. Lussie Rakhmawati, Sp.THT",Sp. THT,Siloam Hospitals Sriwijaya Palembang,"Ilir Barat I, Kota Palembang",2025-05-23 11:32:35
dr. M AGUNG NUGROHO Sp.THT.KL,Sp. THT,RS Citra Sari Husada,"Klari, Kabupaten Karawang",2025-05-23 11:32:35
"dr. M AGUNG NUGROHO, SpTHT",Sp. THT,RS Citra Sari Husada,"Klari, Kabupaten Karawang",2025-05-23 11:32:35
dr M GIMA FAIZAL GANI Sp.THT,Sp. THT,RS TMC,"Cihideung, Kota Tasikmalaya",2025-05-23 11:32:35
dr. M. Fadil Rasad Sp.THT,Sp. THT,RSK THT - Bedah Proklamasi,"Menteng, Jakarta Pusat",2025-05-23 11:32:35
dr. M. Pahala H Harahap Sp THT,Sp. THT,RS Mitra Medika Premier,"Medan Petisah, Kota Medan",2025-05-23 11:32:35
"dr. M. Reza Mahardhika , Sp.T.H.T.B.K.L",Sp. THT,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",2025-05-23 11:32:35
"dr. M. Reza Mahardhika BKL , Sp.T.H.T.B.K.L",Sp. THT,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",2025-05-23 11:32:37
dr. Made Wiranada Sp.THT-KL,Sp. THT,Prima Medika Hospital,"Denpasar Barat, Kota Denpasar",2025-05-23 11:32:37
"dr. Marlinda Adham Yudharto, Sp.THT-KL, Ph.D",Sp. THT,MRCCC Siloam Hospitals Semanggi,"Setiabudi, Jakarta Selatan",2025-05-23 11:32:37
"dr. Meilina Wardhani, Sp.THT",Sp. THT,Siloam Hospitals Sriwijaya Palembang,"Ilir Barat I, Kota Palembang",2025-05-23 11:32:37
"dr. Miatina Artisnita Arisakti, Sp.THT-KL",Sp. THT,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",2025-05-23 11:32:37
dr. Michael Sp.THT,Sp. THT,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 11:32:37
"dr. Michael, Sp.THT",Sp. THT,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 11:32:37
dr. Moh. Ibnu Malik Sp THT-KL,Sp. THT,RSI Siti Hajar Sidoarjo,"Sidoarjo, Kabupaten Sidoarjo",2025-05-23 11:32:37
"dr. Mohamad Indra Sapta, Sp.THT-KL",Sp. THT,RS Immanuel,"Bojongloa Kidul, Kota Bandung",2025-05-23 11:32:37
Dr. Mohammad Lukmanul Hakim Sp THT,Sp. THT,RS PMI Bogor,"Bogor Utara, Bogor",2025-05-23 11:32:37
"dr. Mohammad Rizki Tri, Sp.THT-KL",Sp. THT,RS Bina Husada,"Cibinong, Kabupaten Bogor",2025-05-23 11:32:43
"Dr. dr. Muh. Fadjar Perkasa, Sp.THT-KL (K)",Sp. THT,Siloam Hospitals Makassar,"Ujung Pandang, Kota Makassar",2025-05-23 11:32:43
"dr. Muhammad Setiadi, Sp.THT-KL., M.Si.Med",Sp. THT,Siloam Hospitals Semarang,"Semarang Selatan, Kota Semarang",2025-05-23 11:32:43
"dr. Nani Iriani Djufri, Sp.THT-KL (K), FICS",Sp. THT,Siloam Hospitals Makassar,"Ujung Pandang, Kota Makassar",2025-05-23 11:32:43
"dr. Niken Ageng Rizki, Sp.THT",Sp. THT,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 11:32:43
"dr. Nora A. L Pieter, Sp.T.H.T.K.L (K), FICS",Sp. THT,Klinik Ratulangi Medical Center,"Ujung Pandang, Kota Makassar",2025-05-23 11:32:43
"dr. Noval Aldino, Sp.THT-KL",Sp. THT,Siloam Hospitals Agora,"Cempaka Putih, Jakarta Pusat",2025-05-23 11:32:43
dr. Nugroho Sumarsono Sp. THT,Sp. THT,RS Katolik St. Vincentius a Paulo (RKZ),"Wonokromo, Kota Surabaya",2025-05-23 11:32:43
"dr. Nunun Chatra Kristinae, Sp.THT-KL",Sp. THT,Siloam Hospitals Palangka Raya,"Pahandut, Kota Palangka Raya",2025-05-23 11:32:43
"dr. Nurul Endah Ardianti, Sp.THT-KL",Sp. THT,Siloam Hospitals Mataram,"Mataram, Kota Mataram",2025-05-23 11:32:43
"dr. Nuzwar Noer, Sp.THT",Sp. THT,RS Mitra Keluarga Bekasi Timur,"Bekasi Timur, Bekasi",2025-05-23 11:32:45
"Prof. dr. Nyilo Purnami, Sp.THT, Subsp.N.O(K)., FICS., FICM",Sp. THT,RS Darmo,"Tegalsari, Kota Surabaya",2025-05-23 11:32:45
Nyoman Dian Permatasari M.Biomed.,Sp. THT,Bali Royal Hospital,"Denpasar Timur, Kota Denpasar",2025-05-23 11:32:45
dr. Odhi Anggani Sp.THT-KL,Sp. THT,Siloam Hospitals Yogyakarta,"Gondokusuman, Kota Yogyakarta",2025-05-23 11:32:45
"dr. Okti Trihandani, Sp.THT-KL",Sp. THT,Siloam Hospitals Dhirga Surya Medan,"Medan Petisah, Kota Medan",2025-05-23 11:32:45
"dr. Olivia Claudia Pingkan Pelealu, Sp.THT-KL (K)",Sp. THT,Siloam Hospitals Manado,"Wenang, Kota Manado",2025-05-23 11:32:45
dr Olivia Desiana Santoso Sp THT,Sp. THT,Ciputra Medical Center,"Setiabudi, Jakarta Selatan",2025-05-23 11:32:45
"dr. Ong Awarudin, Sp.THT-KL",Sp. THT,Mayapada Hospital Tangerang,"Tangerang, Tangerang",2025-05-23 11:32:45
"dr. Pahmi Budiman Saputra Basyir, Sp.THT-KL",Sp. THT,Siloam Hospitals Putera Bahagia Cirebon,"Harjamukti, Kota Cirebon",2025-05-23 11:32:45
dr. Paulus Pramudianto Sp.THT-KL,Sp. THT,Siloam Hospitals Labuan Bajo,"Komodo, Kabupaten Manggarai Barat",2025-05-23 11:32:45
"dr. Pramusinto Adhy, Sp.THT-KL",Sp. THT,RS Immanuel,"Bojongloa Kidul, Kota Bandung",2025-05-23 11:32:47
"Prof. Dr. dr. Widodo Ario Kentjono,SpTHT-KL",Sp. THT,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",2025-05-23 11:32:47
dr Puji Kurniawan Sp. THT-KL,Sp. THT,RS Delta Surya,"Sidoarjo, Kabupaten Sidoarjo",2025-05-23 11:32:47
"dr. Pulo Raja Soaloon Banjarnahor, Sp.THT",Sp. THT,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",2025-05-23 11:32:47
"dr. Putri Anugrah Rizki, Sp.THT-KL",Sp. THT,RS Mitra Keluarga Bintaro,"Pondok Aren, Tangerang Selatan",2025-05-23 11:32:47
dr Putri Mulyati Sp. THT -BKL,Sp. THT,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",2025-05-23 11:32:47
"dr. Putu Dewi Pramusita, Sp.THT-KL",Sp. THT,BIMC Hospitals Kuta,"Kuta, Kabupaten Badung",2025-05-23 11:32:47
Dr. dr. RM. Tedjo Oedono Sp.THT-KL (K),Sp. THT,Siloam Hospitals Yogyakarta,"Gondokusuman, Kota Yogyakarta",2025-05-23 11:32:47
"dr. Ratna Kurniasari, Sp.THT-KL",Sp. THT,Siloam Hospitals Yogyakarta,"Gondokusuman, Kota Yogyakarta",2025-05-23 11:32:47
"dr. Reno Hardoyo Kelan, Sp.THT",Sp. THT,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",2025-05-23 11:32:47
"dr. Respati W. Ranakusuma, SP.THT-KL",Sp. THT,RS Antam Medika,"Pulo Gadung, Jakarta Timur",2025-05-23 11:32:49
"dr. Retno Praptaningsih, Sp.THT-KL",Sp. THT,Siloam Hospitals Semarang,"Semarang Selatan, Kota Semarang",2025-05-23 11:32:49
"dr. Reza Firmansah , Sp.THT-KL",Sp. THT,RS Mitra Keluarga Grand Wisata,"Tambun Selatan, Kabupaten Bekasi",2025-05-23 11:32:49
"dr. Rini Arniasa Rahayu, Sp.THT-KL",Sp. THT,RS Delta Surya,"Sidoarjo, Kabupaten Sidoarjo",2025-05-23 11:32:49
"dr. Rizka Fathoni Perdana, Sp.THT-KL (K)",Sp. THT,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",2025-05-23 11:32:49
"dr. Ronaldi Kurniawan Jusri, Sp.THT",Sp. THT,Siloam Hospitals Sriwijaya Palembang,"Ilir Barat I, Kota Palembang",2025-05-23 11:32:49
"dr. Roni Januardi, Sp.THT-KL",Sp. THT,Siloam Hospitals Bangka,"Pangkalan Baru,  Kabupaten Bangka Tengah",2025-05-23 11:32:49
