name,speciality,hospital,city,img,slug,timestamp
"dr. Antonius Agung Purnama, Sp.B",Sp. Bedah Umum,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/850924_4-5-2022_14-21-38.jpeg,general-surgeon,2025-06-15 09:57:11
"dr. Antonius Arif Kusuma, Sp.B",Sp. Bedah Umum,Siloam Hospitals Yogyakarta,"Gondokusuman, Kota Yogyakarta",https://d1ojs48v3n42tp.cloudfront.net/personnels/538503_29-11-2022_16-43-31.jpeg,general-surgeon,2025-06-15 09:57:11
"dr. Aris Ramdhani, Sp.B","Sp. Bedah Umum, Dokter Bedah",MRCCC Siloam Hospitals Semanggi,"Setiabudi, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/257133_9-12-2022_17-40-18.png,general-surgeon,2025-06-15 09:57:11
"dr. Benny Hartono, Sp.B","Sp. Bedah Umum, Dokter Bedah",Siloam Hospitals Jambi,"Jambi Selatan, Kota Jambi",https://d1ojs48v3n42tp.cloudfront.net/personnels/538502_14-6-2022_17-6-15.png,general-surgeon,2025-06-15 09:57:11
"dr. Boby Eko Nugroho, Sp. B",Sp. Bedah Umum,RS Mitra Medika Pontianak,"Pontianak Kota, Kota Pontianak",,general-surgeon,2025-06-15 09:57:15
"dr. Bramastha Aires Rosadi, Sp.B",Sp. Bedah Umum,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/328997_22-6-2022_15-20-1.jpeg,general-surgeon,2025-06-15 09:57:15
"dr. Budi Susetya Hasoloan Gultom, Sp.B","Sp. Bedah Umum, Dokter Bedah",RS Mitra Keluarga Bekasi,"Bekasi Selatan, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/713000_14-12-2022_16-31-19.png,general-surgeon,2025-06-15 09:57:15
"dr. Charles Sanggam P Siahaan, Sp.B",Sp. Bedah Umum,Siloam Hospitals Sriwijaya Palembang,"Ilir Barat I, Kota Palembang",https://d1ojs48v3n42tp.cloudfront.net/personnels/228446_21-4-2022_5-44-24.jpeg,general-surgeon,2025-06-15 09:57:15
"dr. Christman Emsipindo Sitepu, Sp.B",Sp. Bedah Umum,Siloam Hospitals Purwakarta,"Bungursari, Kabupaten Purwakarta",https://d1ojs48v3n42tp.cloudfront.net/personnels/479066_12-7-2022_12-5-41.png,general-surgeon,2025-06-15 09:57:15
"dr. Cynthia Tanaka, Sp.B",Sp. Bedah Umum,Siloam Hospitals Jember,"Kaliwates, Kabupaten Jember",https://d1ojs48v3n42tp.cloudfront.net/personnels/612086_28-3-2023_20-9-17.jpeg,general-surgeon,2025-06-15 09:57:15
DR GOOI BOON HUI,Sp. Bedah Umum,Penang Adventist Hospital,"Mampang Prapatan, Jakarta Selatan",,general-surgeon,2025-06-15 09:57:15
dr. Danny Kristianto Rustandi Sp.B,Sp. Bedah Umum,RS Sentra Medika Cisalak,"Sukmajaya, Depok",,general-surgeon,2025-06-15 09:57:15
"dr. Dariatno, Sp.B",Sp. Bedah Umum,RS Mitra Keluarga Grand Wisata,"Tambun Selatan, Kabupaten Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/752805_23-12-2022_12-43-32.jpeg,general-surgeon,2025-06-15 09:57:15
"dr. David Marcellis, Sp.B, FICS",Sp. Bedah Umum,Siloam Hospitals Bogor,"Bogor Tengah, Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/414088_29-11-2022_18-28-48.png,general-surgeon,2025-06-15 09:57:15
"dr. David Parulian Sirait, Sp.B., FINACS",Sp. Bedah Umum,Siloam Hospitals Agora,"Cempaka Putih, Jakarta Pusat",https://d1ojs48v3n42tp.cloudfront.net/personnels/3777_30-12-2022_9-51-51.png,general-surgeon,2025-06-15 09:57:17
"dr. Dem Herianto Hutabarat, Sp.B., M.H.Kes","Sp. Bedah Umum, Dokter Bedah",Siloam Hospitals Bekasi Timur,"Bekasi Timur, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/151022_8-12-2022_23-14-12.png,general-surgeon,2025-06-15 09:57:17
"dr. Dennis William Pratama, Sp.B","Sp. Bedah Umum, Dokter Bedah",RS Mitra Keluarga Bintaro,"Pondok Aren, Tangerang Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/710484_4-4-2022_14-35-36.png,general-surgeon,2025-06-15 09:57:17
"dr. Deny Budiman, Sp.B, FINACS",Sp. Bedah Umum,Mayapada Hospital Jakarta Selatan,"Cilandak, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/408041_22-6-2022_17-5-20.jpeg,general-surgeon,2025-06-15 09:57:17
"dr. Desak Gede Agung Pramesti Devi, Sp.B",Sp. Bedah Umum,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/682948_14-12-2022_10-38-59.png,general-surgeon,2025-06-15 09:57:17
"dr. Dewi Fransiska, Sp.B","Sp. Bedah Umum, Dokter Bedah",Mayapada Hospital Kuningan,"Setiabudi, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/3664_18-10-2022_17-20-8.jpeg,general-surgeon,2025-06-15 09:57:17
dr. Dharmayanti Francisca Badudu Sp.B (K) Onk,Sp. Bedah Umum,Mayapada Hospital Bandung,"Bandung Kidul, Kota Bandung",,general-surgeon,2025-06-15 09:57:17
"dr. Dismas Adiasa Chaspuri, Sp.B",Sp. Bedah Umum,MRCCC Siloam Hospitals Semanggi,"Setiabudi, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/423393_23-6-2022_15-13-27.jpeg,general-surgeon,2025-06-15 09:57:17
dr Djoko Micni Mijaata Sp. B. M,Sp. Bedah Umum,Tzu Chi Hospital,"Penjaringan, Jakarta Utara",,general-surgeon,2025-06-15 09:57:17
"dr. Dono Pranoto, Sp.B, M.Kes",Sp. Bedah Umum,RS Immanuel,"Bojongloa Kidul, Kota Bandung",https://d1ojs48v3n42tp.cloudfront.net/personnels/587178_19-5-2021_23-53-52.jpeg,general-surgeon,2025-06-15 09:57:17
"dr. Dono Pranoto, (Khusus Praktek Siang) Sp.B, M.Kes",Sp. Bedah Umum,RS Immanuel,"Bojongloa Kidul, Kota Bandung",,general-surgeon,2025-06-15 09:57:20
Dr Teoh Mei Shi,Sp. Bedah Umum,Loh Guan Lye,"Mampang Prapatan, Jakarta Selatan",,general-surgeon,2025-06-15 09:57:20
Dr Teoh Mei Shi,Sp. Bedah Umum,Loh Guan Lye,"Mampang Prapatan, Jakarta Selatan",,general-surgeon,2025-06-15 09:57:20
Dr Teoh Mei Shi,Sp. Bedah Umum,Loh Guan Lye,"Mampang Prapatan, Jakarta Selatan",,general-surgeon,2025-06-15 09:57:20
"Dr. Arthur, Sp.B",Sp. Bedah Umum,RS Santo Borromeus,"Coblong, Kota Bandung",,general-surgeon,2025-06-15 09:57:20
Dr. Murli Naraindas,Sp. Bedah Umum,Penang Adventist Hospital,"Mampang Prapatan, Jakarta Selatan",,general-surgeon,2025-06-15 09:57:20
Dr. Teoh Mei Shi,Sp. Bedah Umum,Loh Guan Lye,"Mampang Prapatan, Jakarta Selatan",,general-surgeon,2025-06-15 09:57:20
Dr. Teoh Mei Shi,Sp. Bedah Umum,Loh Guan Lye,"Mampang Prapatan, Jakarta Selatan",,general-surgeon,2025-06-15 09:57:20
Dr. Teoh Mei Shi,Sp. Bedah Umum,Loh Guan Lye,"Mampang Prapatan, Jakarta Selatan",,general-surgeon,2025-06-15 09:57:20
Dr.Kirubakaran Malapan,Sp. Bedah Umum,Gleneagles Penang,"Mampang Prapatan, Jakarta Selatan",,general-surgeon,2025-06-15 09:57:20
"dr. Dudy Disyadi, Sp.B, MSiMed, MMR",Sp. Bedah Umum,RSU Syubbanul Wathon,"Pakis, Kabupaten Magelang",https://d1ojs48v3n42tp.cloudfront.net/personnels/845481_27-9-2022_16-6-3.png,general-surgeon,2025-06-15 09:57:23
"dr. Dwi Heri Susatya, Sp.B",Sp. Bedah Umum,RS Mitra Keluarga Cibubur,"Jatisampurna, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/368594_4-4-2022_13-56-34.jpeg,general-surgeon,2025-06-15 09:57:23
dr. Dylan Alam Fadhilah,Sp. Bedah Umum,Klinik Nafila Medika,"Telukjambe Timur, Kabupaten Karawang",,general-surgeon,2025-06-15 09:57:23
"dr. Ediyanto, Sp.B","Sp. Bedah Umum, Dokter Bedah",RS Mitra Keluarga Pratama Jatiasih,"Jatiasih, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/235822_14-12-2022_14-49-9.jpeg,general-surgeon,2025-06-15 09:57:23
"dr. Eduardus Gilang Putra , M.Biomed., Sp.B",Sp. Bedah Umum,RS Mitra Keluarga Grand Wisata,"Tambun Selatan, Kabupaten Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/101091_10-3-2025_10-36-53.png,general-surgeon,2025-06-15 09:57:23
"dr. Edward Syah, Sp.B","Sp. Bedah Umum, Dokter Bedah",Siloam Hospitals Bogor,"Bogor Tengah, Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/315603_30-6-2022_16-18-37.png,general-surgeon,2025-06-15 09:57:23
"dr. Erick Satria Corputty, Sp.B",Sp. Bedah Umum,RS Mitra Keluarga Delta Mas,"Cikarang Pusat, Kabupaten Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/794000_21-2-2023_18-48-19.jpeg,general-surgeon,2025-06-15 09:57:23
"dr. Faisal Ali Ahmad Kler, Sp.B",Sp. Bedah Umum,RS Mitra Keluarga Pratama Jatiasih,"Jatiasih, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/660151_14-12-2022_14-23-45.jpeg,general-surgeon,2025-06-15 09:57:23
"dr. Fanny Indarto, Sp.B",Sp. Bedah Umum,MRCCC Siloam Hospitals Semanggi,"Setiabudi, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/27854_22-12-2022_18-1-27.png,general-surgeon,2025-06-15 09:57:23
"dr. Fanty Rahmania, Sp.B","Sp. Bedah Umum, Dokter Bedah",RS Mitra Keluarga Pratama Jatiasih,"Jatiasih, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/231243_9-12-2022_11-58-2.png,general-surgeon,2025-06-15 09:57:23
dr. Farida Briani Sobri Sp.B,Sp. Bedah Umum,RS MMC,"Setiabudi, Jakarta Selatan",,general-surgeon,2025-06-15 09:57:25
"dr. Felix Hadi Nainggolan , Sp.B",Sp. Bedah Umum,RS Mitra Keluarga Bekasi Timur,"Bekasi Timur, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/293959_30-4-2025_14-17-54.png,general-surgeon,2025-06-15 09:57:25
"dr. Ferdy Limengka, Sp.B, FINACS",Sp. Bedah Umum,RS Mitra Keluarga Bekasi Timur,"Bekasi Timur, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/137619_21-12-2022_15-54-25.png,general-surgeon,2025-06-15 09:57:25
Dr. Ferry Sanjaya Sp. B,Sp. Bedah Umum,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",,general-surgeon,2025-06-15 09:57:25
"dr. Fika Amanda Maengkom, Sp.B",Sp. Bedah Umum,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",https://d1ojs48v3n42tp.cloudfront.net/personnels/863962_14-12-2022_10-39-31.png,general-surgeon,2025-06-15 09:57:25
"dr. Frengky Bermana , Sp.B",Sp. Bedah Umum,RS Mitra Keluarga Cibubur,"Jatisampurna, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/73412_25-4-2025_14-55-33.png,general-surgeon,2025-06-15 09:57:25
dr. Gede Kesuma Winarta Sp.B,Sp. Bedah Umum,Bali Royal Hospital,"Denpasar Timur, Kota Denpasar",,general-surgeon,2025-06-15 09:57:25
"dr. Halim Wijaya, Sp.B",Sp. Bedah Umum,RS Mitra Keluarga Delta Mas,"Cikarang Pusat, Kabupaten Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/627205_21-2-2023_18-49-12.jpeg,general-surgeon,2025-06-15 09:57:25
"dr. Hanafi Gunawan Macan, Sp.B",Sp. Bedah Umum,RSIA Puri Adhya Paramita,"Terbanggi Besar, Kabupaten Lampung Tengah",,general-surgeon,2025-06-15 09:57:25
"dr. Hanindyo Riezky Beksono Sp.B., M.Ked",Sp. Bedah Umum,RS Haji Jakarta,"Makasar, Jakarta Timur",,general-surgeon,2025-06-15 09:57:25
dr. Harley Pongantung Sp.B,Sp. Bedah Umum,Siloam Hospitals Labuan Bajo,"Komodo, Kabupaten Manggarai Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/285898_16-7-2020_9-25-15.jpeg,general-surgeon,2025-06-15 09:57:28
"dr. Harmada Hutajulu, Sp.B",Sp. Bedah Umum,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/800343_24-3-2022_16-14-24.jpeg,general-surgeon,2025-06-15 09:57:28
"Dr. dr. Harmin Sarana, MM, FS, Sp.KL, Sp.B",Sp. Bedah Umum,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",https://d1ojs48v3n42tp.cloudfront.net/personnels/541197_23-6-2022_15-15-23.jpeg,general-surgeon,2025-06-15 09:57:28
"dr. Harris Bartimeus, Sp.B",Sp. Bedah Umum,Siloam Hospitals Silampari (Lubuk Linggau),"Lubuk Linggau Timur I, Kota Lubuk Linggau",https://d1ojs48v3n42tp.cloudfront.net/personnels/221344_2-7-2022_19-30-10.jpeg,general-surgeon,2025-06-15 09:57:28
"dr. Harviandi Sumarsudi, Sp.B",Sp. Bedah Umum,Mayapada Hospital Tangerang,"Tangerang, Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/143981_13-12-2022_12-55-1.png,general-surgeon,2025-06-15 09:57:28
"dr. Hendra Hadiwidjaja, Sp.B","Sp. Bedah Umum, Dokter Bedah",RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/483219_21-12-2022_15-44-4.png,general-surgeon,2025-06-15 09:57:28
dr. Hengky Ham Sp.B (Khusus Praktek Sore),Sp. Bedah Umum,RS Immanuel,"Bojongloa Kidul, Kota Bandung",https://d1ojs48v3n42tp.cloudfront.net/personnels/170851_6-12-2022_17-6-2.png,general-surgeon,2025-06-15 09:57:28
"dr. Hengky Ham, Sp.B",Sp. Bedah Umum,RS Immanuel,"Bojongloa Kidul, Kota Bandung",https://d1ojs48v3n42tp.cloudfront.net/personnels/877003_21-5-2021_11-32-39.jpeg,general-surgeon,2025-06-15 09:57:28
"dr. Hengky Setyahadi, Sp.B., FINACS","Sp. Bedah Umum, Dokter Bedah",MRCCC Siloam Hospitals Semanggi,"Setiabudi, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/640936_23-6-2022_15-24-44.jpeg,general-surgeon,2025-06-15 09:57:28
"dr. Hilda Dwijayanti, Sp.B",Sp. Bedah Umum,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",,general-surgeon,2025-06-15 09:57:28
"dr. I Wayan Agus Murcahya, Sp.B",Sp. Bedah Umum,BIMC Hospitals Nusa Dua,"Kuta Selatan, Kabupaten Badung",https://d1ojs48v3n42tp.cloudfront.net/personnels/111327_31-10-2022_11-47-7.jpeg,general-surgeon,2025-06-15 09:57:30
"dr. I Wayan Wahyu Sutrisna, Sp.B","Sp. Bedah Umum, Dokter Bedah",BIMC Hospitals Nusa Dua,"Kuta Selatan, Kabupaten Badung",https://d1ojs48v3n42tp.cloudfront.net/personnels/452467_31-10-2022_11-52-20.jpeg,general-surgeon,2025-06-15 09:57:30
"dr. Ivor Wiguna Hartanto Wilopo, Sp.B",Sp. Bedah Umum,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",https://d1ojs48v3n42tp.cloudfront.net/personnels/40961_19-6-2024_11-52-46.jpeg,general-surgeon,2025-06-15 09:57:30
dr. J. Sihombing Sp. B,Sp. Bedah Umum,RS Bayukarta,"Karawang Barat, Kabupaten Karawang",,general-surgeon,2025-06-15 09:57:30
dr Jassy Suzanne Resa Ranti Sp. B,Sp. Bedah Umum,Sentra Medika Hospital Minahasa Utara,"Kalawat, Kabupaten Minahasa Utara",,general-surgeon,2025-06-15 09:57:30
"dr. Jefri Unggul Prabowo, Sp.B","Sp. Bedah Umum, Dokter Bedah",Mayapada Hospital Bogor,"Bogor Timur, Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/456302_13-12-2022_13-20-0.jpeg,general-surgeon,2025-06-15 09:57:30
dr Jepri Bangun Sp. B,Sp. Bedah Umum,RS Permata Keluarga Karawang,"Telukjambe Timur, Kabupaten Karawang",,general-surgeon,2025-06-15 09:57:30
"dr. Jimmy Vareta, Sp.B",Sp. Bedah Umum,Siloam Hospitals Sriwijaya Palembang,"Ilir Barat I, Kota Palembang",https://d1ojs48v3n42tp.cloudfront.net/personnels/601267_20-7-2020_16-18-19.jpeg,general-surgeon,2025-06-15 09:57:30
"dr. John Misto Sangkai, Sp.B",Sp. Bedah Umum,RS Immanuel,"Bojongloa Kidul, Kota Bandung",https://d1ojs48v3n42tp.cloudfront.net/personnels/265248_19-5-2021_23-49-2.jpeg,general-surgeon,2025-06-15 09:57:30
"dr. Jonathan Gidion Montolalu, Sp.B",Sp. Bedah Umum,Siloam Hospitals Manado,"Wenang, Kota Manado",https://d1ojs48v3n42tp.cloudfront.net/personnels/442736_16-7-2020_10-10-34.png,general-surgeon,2025-06-15 09:57:30
"dr. Julius Lumenta, Sp.B","Sp. Bedah Umum, Dokter Bedah",RS Mitra Keluarga Bintaro,"Pondok Aren, Tangerang Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/18706_4-4-2022_14-39-26.png,general-surgeon,2025-06-15 09:57:33
"dr. Kristiani Wiek Kustanto, Sp.B","Sp. Bedah Umum, Dokter Bedah",RS Mitra Keluarga Tegal,"Tegal Barat, Kota Tegal",https://d1ojs48v3n42tp.cloudfront.net/personnels/388972_14-12-2022_12-58-56.png,general-surgeon,2025-06-15 09:57:33
"dr. Lakshmi Nawasasi, Sp.B","Sp. Bedah Umum, Dokter Bedah",RS Mitra Keluarga Depok,"Pancoran Mas, Depok",https://d1ojs48v3n42tp.cloudfront.net/personnels/128294_11-4-2022_12-49-53.jpeg,general-surgeon,2025-06-15 09:57:33
"dr. Landry Miguna, Sp.B",Sp. Bedah Umum,RS Immanuel,"Bojongloa Kidul, Kota Bandung",https://d1ojs48v3n42tp.cloudfront.net/personnels/840977_21-5-2021_11-34-28.jpeg,general-surgeon,2025-06-15 09:57:33
"dr. Leila Riany Merlin Lengkong, Sp.B",Sp. Bedah Umum,Siloam Hospitals Bekasi Sepanjang Jaya,"Rawalumbu, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/236962_29-9-2022_15-23-57.png,general-surgeon,2025-06-15 09:57:33
"dr. Leo Rendy, Sp.B",Sp. Bedah Umum,Siloam Hospitals Bogor,"Bogor Tengah, Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/506073_30-6-2022_16-30-3.jpeg,general-surgeon,2025-06-15 09:57:33
"dr. Lewis Lie, Sp.B, FINACS","Sp. Bedah Umum, Dokter Bedah",RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/324526_13-12-2022_17-4-17.jpeg,general-surgeon,2025-06-15 09:57:33
"dr. Lie Venny, Sp.B",Sp. Bedah Umum,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/884515_20-7-2022_17-4-31.png,general-surgeon,2025-06-15 09:57:33
dr. Lilie Fransiska Sp.B,Sp. Bedah Umum,RS Anugerah Bunda Khatulistiwa,"Pontianak Tenggara, Kota Pontianak",,general-surgeon,2025-06-15 09:57:33
"dr. Linda Ivana, Sp.B",Sp. Bedah Umum,Mayapada Hospital Bogor,"Bogor Timur, Bogor",,general-surgeon,2025-06-15 09:57:33
"dr. Louis Lourence Werinussa, Sp.B",Sp. Bedah Umum,Siloam Hospitals Lippo Cikarang,"Cikarang Selatan, Kabupaten Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/838882_23-6-2022_15-27-51.jpeg,general-surgeon,2025-06-15 09:57:36
dr. M. Arief Sp. PD,Sp. Bedah Umum,RS Mitra Keluarga Depok,"Pancoran Mas, Depok",,general-surgeon,2025-06-15 09:57:36
"dr. M. Hidayat Budi Kusumo, ST, M Si. Med Sp.B",Sp. Bedah Umum,Primaya Hospital Semarang,"Tembalang, Kota Semarang",,general-surgeon,2025-06-15 09:57:36
"dr. M. Toni S. Derus, Sp.B",Sp. Bedah Umum,Siloam Hospitals Putera Bahagia Cirebon,"Harjamukti, Kota Cirebon",https://d1ojs48v3n42tp.cloudfront.net/personnels/743351_20-9-2022_9-58-34.png,general-surgeon,2025-06-15 09:57:36
"dr. Made Yanti Indriyani, Sp.B",Sp. Bedah Umum,BIMC Hospitals Nusa Dua,"Kuta Selatan, Kabupaten Badung",https://d1ojs48v3n42tp.cloudfront.net/personnels/323840_31-10-2022_12-25-23.jpeg,general-surgeon,2025-06-15 09:57:36
"dr. Marthin Parningotan Panggabean, Sp.B",Sp. Bedah Umum,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",https://d1ojs48v3n42tp.cloudfront.net/personnels/174114_21-2-2024_14-33-12.png,general-surgeon,2025-06-15 09:57:36
"dr. Martin Saputro Wardoyo, Sp.B",Sp. Bedah Umum,Siloam Hospitals Silampari (Lubuk Linggau),"Lubuk Linggau Timur I, Kota Lubuk Linggau",https://d1ojs48v3n42tp.cloudfront.net/personnels/390439_2-7-2022_19-29-54.jpeg,general-surgeon,2025-06-15 09:57:36
"dr. Maury Wijaya, Sp.B","Sp. Bedah Umum, Dokter Bedah",RS Mitra Keluarga Gading Serpong,"Pagedangan, Kabupaten Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/302230_11-4-2022_11-5-32.jpeg,general-surgeon,2025-06-15 09:57:36
"dr. Med. Setiadi H, Sp.B, MM",Sp. Bedah Umum,RS Immanuel,"Bojongloa Kidul, Kota Bandung",https://d1ojs48v3n42tp.cloudfront.net/personnels/811810_6-12-2022_17-10-22.png,general-surgeon,2025-06-15 09:57:36
"dr. Mervin Arifianto Mangite, Sp.B",Sp. Bedah Umum,Siloam Hospitals Mataram,"Mataram, Kota Mataram",https://d1ojs48v3n42tp.cloudfront.net/personnels/486314_24-3-2023_15-21-6.jpeg,general-surgeon,2025-06-15 09:57:36
dr. Michael Setiawan Sp.B,Sp. Bedah Umum,RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",,general-surgeon,2025-06-15 09:57:39
"dr. Michael Setiawan, Sp.B","Sp. Bedah Umum, Dokter Bedah",RS Mitra Keluarga Kelapa Gading,"Kelapa Gading, Jakarta Utara",https://d1ojs48v3n42tp.cloudfront.net/personnels/158855_13-12-2022_16-56-41.png,general-surgeon,2025-06-15 09:57:39
"dr. Mille Milasari Pranoto, Sp.B",Sp. Bedah Umum,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/479308_24-6-2022_18-11-12.jpeg,general-surgeon,2025-06-15 09:57:39
